,PK_PERSON,CREATED,Hire,Expire,job_title,position_title,grade_title,function_title,business_unit_name,department_name,location_title,country,location_country
1890,9844212,2018-07-23,2018-07-23,2022-02-21,Consultant,P-00364 Consultant (Position Vacate:02/18/2022),Salary,CS- Strategy & Consulting,Global Customer Strategy (Chris French),Global Customer Strategy,LOC-0001,UNITED STATES,UNITED STATES - LOC-0001
1891,12910597,2020-05-04,2020-05-04,2022-01-10,Customer Success Manager,P-01402 Customer Success Manager,Salary,CS- Customer Success,Global Customer Strategy (Chris French),Global Customer Strategy,LOC-0001,UNITED STATES,UNITED STATES - LOC-0001
1892,12922050,2020-05-11,2020-05-11,2021-10-05,"Sr. Analyst, E-commerce",Sr. Product Data Analyst (Position Vacate:09/30/2021),Salary,CS- Workhuman iQ,Global Customer Strategy (Chris French),Global Customer Strategy,LOC-0001,UNITED STATES,UNITED STATES - LOC-0001
1893,14385380,2021-01-06,2021-01-04,2021-05-13,Customer Strategy Intern,NLP Intern,Hourly,CS- Workhuman iQ,Global Customer Strategy (Chris French),Global Customer Strategy,LOC-0001,UNITED STATES,UNITED STATES - LOC-0001
1894,13901243,2020-10-19,2020-10-12,2021-08-17,Production Artist,Production Artist,Salary,CS- Strategy & Consulting,Global Customer Strategy (Chris French),Global Customer Strategy,LOC-0001,UNITED STATES,UNITED STATES - LOC-0001
1895,15607061,2021-04-06,2021-04-05,2022-05-23,Data Scientist,P-01021 Principal Machine Learning Engineer (Position Vacate:05/06/2022),Salary,CS- Workhuman iQ,Global Customer Strategy (Chris French),Global Customer Strategy,LOCATION-3-60,UNITED STATES,UNITED STATES - LOCATION-3-60
1896,21460419,2022-05-23,2022-05-16,2022-08-02,Customer Strategy- Temporary,P-01784 Customer Strategy- Temporary (Position Vacate:11/29/2022),,CS- Technical Services,Global Customer Strategy (Chris French),Global Customer Strategy,LOC-0001,UNITED STATES,UNITED STATES - LOC-0001
1897,15779805,2021-05-18,2021-05-17,2021-08-19,Customer Strategy Intern,NLP Intern (Position Vacate:08/17/2021),Hourly,CS- Workhuman iQ,Global Customer Strategy (Chris French),Global Customer Strategy,LOC-0001,UNITED STATES,UNITED STATES - LOC-0001
1898,14423899,2021-01-12,2021-01-11,2021-07-20,Executive Assistant,Executive Assistant (Position Vacate:07/16/2021),Salary,HR- North America,Global Human Resources (Steve Pemberton),Global Human Resources,LOC-0001,UNITED STATES,UNITED STATES - LOC-0001
1899,10939736,2019-03-26,2019-03-27,2021-06-22,Recruitment Partner,Recruitment Partner,Salary,HR- International,Global Human Resources (Steve Pemberton),Global Human Resources,LOC-0003,IRELAND,IRELAND - LOC-0003
1900,6103693,2015-08-31,2015-09-08,2021-09-21,Sr. HRBP,Sr. HRBP (Position Vacate:09/17/2021),Salary,HR- North America,Global Human Resources (Steve Pemberton),Global Human Resources,LOC-0001,UNITED STATES,UNITED STATES - LOC-0001
1901,10352353,2018-10-08,2018-10-08,2021-11-02,Consultant,P-00391 Consultant (Position Vacate:10/28/2021),Salary,CS- Strategy & Consulting,Global Customer Strategy (Chris French),Global Customer Strategy,LOC-0001,UNITED STATES,UNITED STATES - LOC-0001
1902,16291604,2021-07-27,2021-07-27,2021-11-02,Strategic Client Director,P-01163 Strategic Client Director,Salary,CS- Strategic Accounts,Global Customer Strategy (Chris French),Global Customer Strategy,LOCATION-3-81,UNITED STATES,UNITED STATES - LOCATION-3-81
1903,11146419,2019-05-08,2019-05-06,2022-10-21,"Director, Competitive Intelligence","P-00475 Director, Competitive Intelligence",Salary,CS- Workhuman iQ,Global Customer Strategy (Chris French),Global Customer Strategy,LOC-0001,UNITED STATES,UNITED STATES - LOC-0001
1904,21649418,2022-06-06,2022-06-06,2022-10-07,Customer Strategy- Temporary,P-01778 Technical Services Coordinator (Position Vacate:10/06/2022),,CS- Technical Services,Global Customer Strategy (Chris French),Global Customer Strategy,LOC-0018,UNITED STATES,UNITED STATES - LOC-0018
1905,21740703,2022-06-13,2022-06-13,,President,P-02096 President,EXEC,Executive Leadership,,President,USA_HQ_2,UNITED STATES,UNITED STATES - USA_HQ_2
1906,67041,2004-02-04,2000-10-31,2022-11-02,Strategic Client Director,P-00004 Project Consultant,Salary,CS- Strategy & Consulting,Customer Success (Zoe Peterson-Ward),Global Customer Strategy,LOC-0031,IRELAND,IRELAND - LOC-0031
1907,21649417,2022-06-06,2022-06-06,2022-10-03,Customer Strategy- Temporary,P-01777 Customer Strategy- Temporary (Position Vacate:09/30/2022),,CS- Technical Services,Global Customer Strategy (Chris French),Global Customer Strategy,LOC-0009,UNITED STATES,UNITED STATES - LOC-0009
1908,16668170,2021-08-24,2021-08-23,2021-12-20,Customer Strategy- Temporary,P-01078 Technical Services Coordinator,,CS- Technical Services,Global Customer Strategy (Chris French),Global Customer Strategy,LOC-0001,UNITED STATES,UNITED STATES - LOC-0001
1909,11090454,2019-04-16,2019-04-15,2021-11-23,Production Artist,P-00465 Production Artist (Position Vacate:11/19/2021),Salary,CS- Strategy & Consulting,Global Customer Strategy (Chris French),Global Customer Strategy,LOC-0001,UNITED STATES,UNITED STATES - LOC-0001
1910,15396233,2021-02-09,2021-02-08,2021-08-03,Strategy & Consulting Co-op,Strategy & Consulting Co-op,Hourly,CS- Workhuman iQ,Global Customer Strategy (Chris French),Global Customer Strategy,LOC-0001,UNITED STATES,UNITED STATES - LOC-0001
1911,30742789,2025-06-11,2025-06-10,,"Director, Advertising Operations","P-02568 Director, Marketing Technology",M5,Retail Media,President (Thomas Libretto),Retail Media,USA_HQ_2,UNITED STATES,UNITED STATES - USA_HQ_2
1912,30786502,2025-06-18,2025-06-17,,Client Partner,P-02564 Enterprise Sales Executive,P5,Retail Media,President (Thomas Libretto),Retail Media,USA_HQ_2,UNITED STATES,UNITED STATES - USA_HQ_2
1913,24388695,2022-12-12,2022-12-12,,Customer Success Manager,P-01404 Customer Success Manager,P3,Client Success,President (Thomas Libretto),Customer Excellence,USA_HQ_2,UNITED STATES,UNITED STATES - USA_HQ_2
1914,21649420,2022-06-06,2022-06-06,,Senior Technical Services Specialist,P-01468 Senior Technical Services Specialist,P3,Technical Services,President (Thomas Libretto),Customer Excellence,LOC-0003,IRELAND,IRELAND - LOC-0003
1915,22281364,2022-07-20,2022-07-11,2023-07-11,Technical Services Coordinator,P-01078 Agency Temps,,Customer Success,President (Thomas Libretto),Customer Excellence,LOCATION-3-127,UNITED STATES,UNITED STATES - LOCATION-3-127
1916,27175259,2023-10-19,2023-10-16,,Customer Success Manager,P-01780 Customer Success Manager,P3,Client Success,President (Thomas Libretto),Customer Excellence,LOCATION-3-72,UNITED STATES,UNITED STATES - LOCATION-3-72
1917,29141158,2024-09-26,2024-09-24,,Customer Success Specialist,P-02409 Customer Success Specialist,P1,Client Success,President (Thomas Libretto),Customer Excellence,USA_HQ_2,UNITED STATES,UNITED STATES - USA_HQ_2
1918,29900942,2025-01-08,2025-01-07,,Customer Success Specialist,P-02254 Customer Success Specialist,P1,Client Success,President (Thomas Libretto),Customer Excellence,USA_HQ_2,UNITED STATES,UNITED STATES - USA_HQ_2
1919,21460430,2022-05-23,2022-05-18,2025-02-04,Technical Services Specialist I,P-01742 Technical Services Specialist I,P1,Technical Services,President (Thomas Libretto),Customer Excellence,LOC-0003,IRELAND,IRELAND - LOC-0003
1920,26834810,2023-08-14,2023-08-07,,Technical Services Specialist II,P-02103 Technical Services Specialist II,P2,Technical Services,President (Thomas Libretto),Customer Excellence,Pennsylvania_Remote,UNITED STATES,UNITED STATES - Pennsylvania_Remote
1921,4792842,2014-08-26,2014-08-18,,"Senior Manager, Customer Success","P-00138 Senior Manager, Customer Success",M4,Client Success,President (Thomas Libretto),Customer Excellence,USA_HQ_2,UNITED STATES,UNITED STATES - USA_HQ_2
1922,19066005,2021-12-20,2022-05-16,,Technical Services Specialist II,P-01789 Technical Services Specialist II,P2,Technical Services,President (Thomas Libretto),Customer Excellence,California_Remote,UNITED STATES,UNITED STATES - California_Remote
1923,27175260,2023-10-19,2023-10-16,2024-02-27,Customer Success Manager,P-00309 Customer Strategy Manager,P3,Customer Success,President (Thomas Libretto),Customer Excellence,USA_HQ_2,UNITED STATES,UNITED STATES - USA_HQ_2
1924,19395375,2022-01-10,2022-01-10,,"Associate Manager, Technical Services","P-01466 Associate Manager, Technical Services",M2,Technical Services,President (Thomas Libretto),Customer Excellence,USA_HQ_2,UNITED STATES,UNITED STATES - USA_HQ_2
1925,4913538,2014-11-04,2022-06-27,2024-08-19,Strategic Client Director,P-00461 Strategic Client Director (Position Vacate:08/16/2024),P5,Strategic Client Directors,President (Thomas Libretto),Customer Excellence,LOC-0018,UNITED STATES,UNITED STATES - LOC-0018
1926,27888802,2024-02-27,2024-02-26,,Customer Success Manager,P-00135 Customer Success Manager,P3,Client Success,President (Thomas Libretto),Customer Excellence,USA_HQ_2,UNITED STATES,UNITED STATES - USA_HQ_2
1927,12453685,2020-01-03,2020-01-06,2021-01-26,Business Development Representative,Business Development Representative (Position Vacate:01/22/2021),Salary,SL- Inside Sales,Global Sales (Jason Griggs),Global Sales,LOC-0001,UNITED STATES,UNITED STATES - LOC-0001
1928,13700533,2020-09-09,2020-09-08,,"Vice President, Customer Success","P-00966 Vice President, Customer Success",EXEC,Executive Leadership,President (Thomas Libretto),Customer Excellence,USA_HQ_2,UNITED STATES,UNITED STATES - USA_HQ_2
1929,18793206,2021-11-30,2021-11-29,,Senior Customer Success Manager,P-01397 Senior Customer Success Manager,P4,Client Success,President (Thomas Libretto),Customer Excellence,Massachusetts_Remote,UNITED STATES,UNITED STATES - Massachusetts_Remote
1930,21575495,2022-05-31,2022-05-31,2023-04-03,Customer Success Associate,P-01705 Customer Success Associate (Close:04/01/2023),P2,Customer Success,President (Thomas Libretto),Customer Excellence,LOCATION-3-104,UNITED STATES,UNITED STATES - LOCATION-3-104
1931,16291605,2021-07-27,2021-07-26,,Senior Customer Success Manager,P-01398 Senior Customer Success Manager,P4,Client Success,President (Thomas Libretto),Customer Excellence,Connecticut_Remote,UNITED STATES,UNITED STATES - Connecticut_Remote
1932,8209895,2017-06-06,2017-05-29,,Strategic Client Director,P-00285 Strategic Client Director,P5,Strategic Accounts,President (Thomas Libretto),Customer Excellence,UK_Remote,UNITED KINGDOM,UNITED KINGDOM - UK_Remote
1933,19676043,2022-01-26,2022-01-26,,Senior Customer Success Manager,P-01431 Senior Customer Success Manager,P4,Client Success,President (Thomas Libretto),Customer Excellence,LOC-0003,IRELAND,IRELAND - LOC-0003
1934,21740700,2022-06-13,2022-06-13,,Technical Services Specialist II,P-01496 Technical Services Specialist II,P2,Technical Services,President (Thomas Libretto),Customer Excellence,LOCATION-3-104,UNITED STATES,UNITED STATES - LOCATION-3-104
1935,12206960,2019-10-23,2019-10-23,,Launch Success Manager,P-02281 Launch Success Manager,P3,Launch Success,President (Thomas Libretto),Customer Excellence,LOC-0003,IRELAND,IRELAND - LOC-0003
1936,6921516,2016-05-31,2016-05-30,,"Manager, Customer Success","P-02324 Manager, Customer Success",M3,Client Success,President (Thomas Libretto),Customer Excellence,LOC-0003,IRELAND,IRELAND - LOC-0003
1937,27102209,2023-10-02,2023-10-02,2024-08-26,Senior Consultant,P-01424 Customer Strategy Principal (Position Vacate:08/22/2024),P4,Workhuman Practice,President (Thomas Libretto),Customer Excellence,LOCATION-3-93,UNITED STATES,UNITED STATES - LOCATION-3-93
1938,21256905,2022-05-04,2022-05-04,2025-08-27,"Associate Manager, Technical Services","P-01682 Associate Manager, Technical Services",M2,Technical Services,President (Thomas Libretto),Customer Excellence,LOC-0003,IRELAND,IRELAND - LOC-0003
1939,17477253,2021-10-13,2021-10-06,,Customer Success Specialist,P-02253 Customer Success Specialist,P1,Client Success,President (Thomas Libretto),Customer Excellence,LOC-0003,IRELAND,IRELAND - LOC-0003
1940,10804511,2019-02-15,2019-02-19,2025-08-04,"Manager, Customer Success","P-01447 Manager, Customer Success (Position Vacate:07/31/2025)",M3,Client Success,President (Thomas Libretto),Customer Excellence,Connecticut_Remote,UNITED STATES,UNITED STATES - Connecticut_Remote
1941,16291606,2021-07-27,2021-07-26,,Senior Customer Success Manager,P-01406 Senior Customer Success Manager,P4,Client Success,President (Thomas Libretto),Customer Excellence,USA_HQ_2,UNITED STATES,UNITED STATES - USA_HQ_2
1942,22281355,2022-07-20,2022-07-11,,Senior Customer Success Associate,P-01857 Customer Success Manager,P3,Client Success,President (Thomas Libretto),Customer Excellence,Connecticut_Remote,UNITED STATES,UNITED STATES - Connecticut_Remote
1943,27102208,2023-10-02,2023-10-02,2024-07-10,Communications Manager,P-01685 Customer Strategy Manager (Position Vacate:07/09/2024),P3,Workhuman Practice,President (Thomas Libretto),Customer Excellence,Florida_Remote,UNITED STATES,UNITED STATES - Florida_Remote
1944,17184227,2021-09-21,2021-09-20,2023-10-02,Strategic Client Director,P-01094 Strategic Client Director,P5,Strategic Client Directors,President (Thomas Libretto),Customer Excellence,Texas_Remote,UNITED STATES,UNITED STATES - Texas_Remote
1945,27397457,2023-12-13,2023-12-11,,Customer Success Manager,P-02233 Customer Success Manager,P3,Client Success,President (Thomas Libretto),Customer Excellence,USA_HQ_2,UNITED STATES,UNITED STATES - USA_HQ_2
1946,6781007,2016-04-12,2016-04-25,,"Senior Manager, Customer Success","P-01395 Senior Manager, Customer Success",M4,Client Success,President (Thomas Libretto),Customer Excellence,Massachusetts_Remote,UNITED STATES,UNITED STATES - Massachusetts_Remote
1947,10213830,2018-09-18,2018-09-17,,Senior Customer Project Manager,P-00382 Senior Customer Project Manager,P4,Launch Success,President (Thomas Libretto),Customer Excellence,USA_HQ_2,UNITED STATES,UNITED STATES - USA_HQ_2
1948,24899324,2023-01-18,2023-01-18,,Technical Services Specialist II,P-02388 Technical Services Specialist II,P2,Technical Services,President (Thomas Libretto),Customer Excellence,LOC-0003,IRELAND,IRELAND - LOC-0003
1949,27427177,2023-12-20,2023-12-18,,Technical Services Specialist II,P-02212 Technical Services Specialist II,P2,Technical Services,President (Thomas Libretto),Customer Excellence,USA_HQ_2,UNITED STATES,UNITED STATES - USA_HQ_2
1950,27239086,2023-11-06,2023-10-25,,Customer Success Manager,P-02202 Customer Success Manager,P3,Client Success,President (Thomas Libretto),Customer Excellence,LOC-0003,IRELAND,IRELAND - LOC-0003
1951,19294684,2022-01-04,2022-01-04,2023-04-03,Customer Success Associate,P-01482 Customer Success Associate (Close:04/01/2023),P2,Customer Success,President (Thomas Libretto),Customer Excellence,LOC-0001,UNITED STATES,UNITED STATES - LOC-0001
1952,17272138,2021-09-28,2021-09-27,,Technical Services Specialist I,P-01963 Technical Services Specialist I,P1,Customer Success,President (Thomas Libretto),Customer Excellence,LOC-0003,IRELAND,IRELAND - LOC-0003
1953,16172072,2021-07-13,2021-07-12,,Launch Success Manager,P-01238 Launch Success Manager,P3,Launch Success,President (Thomas Libretto),Customer Excellence,USA_HQ_2,UNITED STATES,UNITED STATES - USA_HQ_2
1954,29239899,2024-10-08,2024-10-08,,Customer Success Manager,P-01706 Customer Success Manager,P3,Customer Success,President (Thomas Libretto),Customer Excellence,USA_HQ_2,UNITED STATES,UNITED STATES - USA_HQ_2
1955,17272134,2021-09-28,2021-09-27,2025-08-27,Strategic Client Director,P-02276 Strategic Client Director (Position Vacate:05/30/2025),P5,Strategic Accounts,President (Thomas Libretto),Customer Excellence,Texas_Remote,UNITED STATES,UNITED STATES - Texas_Remote
1956,10625281,2018-12-27,2019-01-07,,Senior Launch Success Manager,P-00417 Senior Launch Success Manager,P4,Launch Success,President (Thomas Libretto),Customer Excellence,USA_HQ_2,UNITED STATES,UNITED STATES - USA_HQ_2
1957,22281371,2022-07-20,2022-07-18,,Strategic Client Director,P-01865 Strategic Client Director,P5,Strategic Accounts,President (Thomas Libretto),Customer Excellence,Florida_Remote,UNITED STATES,UNITED STATES - Florida_Remote
1958,20568304,2022-03-28,2022-03-28,2023-03-29,Technical Services Coordinator,P-01673 Default - Contingent Worker (Position Vacate:03/28/2023),,Launch Success,President (Thomas Libretto),Customer Excellence,LOC-0001,UNITED STATES,UNITED STATES - LOC-0001
1959,67033,2004-02-04,2000-08-01,2023-06-20,Workhuman Fellow,P-00003 Workhuman Fellow,EXEC,Executive Leadership,President (Thomas Libretto),Customer Excellence,Spain_Remote,SPAIN,SPAIN - Spain_Remote
1960,13189958,2020-07-20,2020-07-21,,"Senior Manager, Customer Success","P-01324 Senior Manager, Customer Success",M4,Client Success,President (Thomas Libretto),Customer Excellence,USA_HQ_2,UNITED STATES,UNITED STATES - USA_HQ_2
1961,6861557,2016-05-16,2016-05-16,2024-11-18,Customer Success Associate,P-00247 Associate Customer Success Manager (Position Vacate:11/15/2024),P2,Client Success,President (Thomas Libretto),Customer Excellence,LOC-0031,IRELAND,IRELAND - LOC-0031
1962,9994807,2018-08-20,2018-08-20,,Strategic Client Director,P-00283 Strategic Client Director,P5,Strategic Accounts,President (Thomas Libretto),Customer Excellence,Connecticut_Remote,UNITED STATES,UNITED STATES - Connecticut_Remote
1963,18249997,2021-10-22,2021-10-20,,Technical Services Specialist I,P-00331 Technical Services Specialist I,P1,Technical Services,President (Thomas Libretto),Customer Excellence,LOC-0031,IRELAND,IRELAND - LOC-0031
1964,19854378,2022-02-07,2022-02-07,,"VP, Client Management","P-01150 Vice President, Strategic Accounts",EXEC,Executive Leadership,President (Thomas Libretto),Customer Excellence,Connecticut_Remote,UNITED STATES,UNITED STATES - Connecticut_Remote
1965,8133250,2017-05-04,2017-05-02,,Technical Services Specialist II,P-02389 Technical Services Specialist II,P2,Technical Services,President (Thomas Libretto),Customer Excellence,LOC-0003,IRELAND,IRELAND - LOC-0003
1966,15550080,2021-03-23,2021-03-22,,Technical Services Specialist II,P-01075 Technical Services Specialist II,P2,Technical Services,President (Thomas Libretto),Customer Excellence,Pennsylvania_Remote,UNITED STATES,UNITED STATES - Pennsylvania_Remote
1967,3390854,2013-03-28,2013-04-08,,Transformative Strategy Director,P-00099 Transformative Strategy Director,P4,Strategic Accounts,President (Thomas Libretto),Customer Excellence,Massachusetts_Remote,UNITED STATES,UNITED STATES - Massachusetts_Remote
1968,16172071,2021-07-13,2021-07-12,,Senior Launch Success Manager,P-00164 Senior Launch Success Manager,P4,Launch Success,President (Thomas Libretto),Customer Excellence,USA_HQ_2,UNITED STATES,UNITED STATES - USA_HQ_2
1969,9484237,2018-04-11,2018-04-16,,"Senior Manager, Customer Success","P-00477 Senior Manager, Customer Success",M4,Client Success,President (Thomas Libretto),Customer Excellence,USA_HQ_2,UNITED STATES,UNITED STATES - USA_HQ_2
1970,6248719,2015-10-06,2015-10-26,2024-10-11,Senior Visual Designer,P-00196 Visual Designer (Position Vacate:10/10/2024),P2,Workhuman Practice,President (Thomas Libretto),Customer Excellence,USA_HQ_2,UNITED STATES,UNITED STATES - USA_HQ_2
1971,9350961,2018-02-20,2018-02-12,,"Senior Manager, Technical Services Operations","P-00329 Senior Manager, Technical Services",M4,Technical Services,President (Thomas Libretto),Customer Excellence,LOCATION-3-61,UNITED STATES,UNITED STATES - LOCATION-3-61
1972,24805027,2023-01-12,2023-01-12,2023-10-11,Technical Services Coordinator,P-02031 Agency Temps,,Customer Success,President (Thomas Libretto),Customer Excellence,USA_HQ_2,UNITED STATES,UNITED STATES - USA_HQ_2
1973,1029355,2007-07-12,2007-07-10,,"Senior Director, Customer Success","P-00670 Senior Director, Customer Success",M6,Client Success,President (Thomas Libretto),Customer Excellence,LOC-0003,IRELAND,IRELAND - LOC-0003
1974,20776007,2022-04-04,2022-04-04,,Launch Success Manager,P-01495 Launch Success Manager,P3,Launch Success,President (Thomas Libretto),Customer Excellence,California_Remote,UNITED STATES,UNITED STATES - California_Remote
1975,11863447,2019-09-09,2019-09-09,2020-09-18,Business Development Representative,Business Development Representative,Salary,SL- Inside Sales,Global Sales (Jason Griggs),Global Sales,LOC-0001,UNITED STATES,UNITED STATES - LOC-0001
1976,5170637,2014-12-04,2014-12-08,2024-06-20,"Vice President, Strategic Accounts","P-01150 Vice President, Strategic Accounts",EXEC,Executive Leadership,President (Thomas Libretto),Customer Excellence,Kansas_Remote,UNITED STATES,UNITED STATES - Kansas_Remote
1977,27196141,2023-10-25,2023-10-16,,Strategic Client Director,P-02102 Strategic Client Director,P5,Strategic Accounts,President (Thomas Libretto),Customer Excellence,Texas_Remote,UNITED STATES,UNITED STATES - Texas_Remote
1978,27239087,2023-11-06,2023-11-06,,Senior Technical Services Coordinator,P-02197 Senior Technical Services Coordinator,S4,Technical Services,President (Thomas Libretto),Customer Excellence,USA_HQ_2,UNITED STATES,UNITED STATES - USA_HQ_2
1979,10673728,2019-01-11,2019-01-14,,"Associate Manager, Technical Services Operations","P-00422 Associate Manager, Technical Services",M2,Technical Services,President (Thomas Libretto),Customer Excellence,New_Jersey_Remote,UNITED STATES,UNITED STATES - New_Jersey_Remote
1980,8161373,2017-05-17,2017-05-22,2023-08-14,Program Strategy Director - Accenture,P-00283 Program Strategy Director - Accenture (Position Vacate:08/09/2023),P5,Strategic Client Directors,President (Thomas Libretto),Customer Excellence,USA_HQ_2,UNITED STATES,UNITED STATES - USA_HQ_2
1981,27912369,2024-03-04,2024-03-04,,Customer Strategy Associate,P-00247 Senior Customer Strategy Associate/Specialist,P2,Client Success,President (Thomas Libretto),Customer Excellence,USA_HQ_2,UNITED STATES,UNITED STATES - USA_HQ_2
1982,2937837,2012-06-08,2012-05-29,2023-05-02,"Executive Vice President, Business Strategy","P-00080 Executive Vice President, Business Strategy",EXEC,Executive Leadership,President (Thomas Libretto),Customer Excellence,LOC-0025,CANADA,CANADA - LOC-0025
1983,11146677,2019-05-08,2019-05-08,2023-08-28,Shared Services Manager,"P-00477 Manager, Client Services (Position Vacate:08/18/2023)",M3,Customer Success,President (Thomas Libretto),Customer Excellence,LOC-0003,IRELAND,IRELAND - LOC-0003
1984,27838163,2024-02-14,2024-02-12,,Technical Services Specialist II,P-02271 Technical Services Specialist II,P2,Technical Services,President (Thomas Libretto),Customer Excellence,USA_HQ_2,UNITED STATES,UNITED STATES - USA_HQ_2
1985,21460420,2022-05-23,2022-11-14,2025-04-02,Technical Services Specialist II,P-01000 Technical Services Specialist II,P2,Technical Services,President (Thomas Libretto),Customer Excellence,LOCATION-3-93,UNITED STATES,UNITED STATES - LOCATION-3-93
1986,14858856,2021-02-02,2021-02-01,,Senior Customer Success Manager,P-00341 Senior Customer Success Manager,P4,Client Success,President (Thomas Libretto),Customer Excellence,USA_HQ_2,UNITED STATES,UNITED STATES - USA_HQ_2
1987,16756991,2021-08-31,2021-08-30,,Senior Customer Success Manager,P-01400 Senior Customer Success Manager,P4,Client Success,President (Thomas Libretto),Customer Excellence,Massachusetts_Remote,UNITED STATES,UNITED STATES - Massachusetts_Remote
1988,5287919,2015-02-18,2015-02-23,,Principal Customer Success Manager,P-00167 Principal Customer Success Manager,P5,Client Success,President (Thomas Libretto),Customer Excellence,LOC-0031,IRELAND,IRELAND - LOC-0031
1989,12686538,2020-03-05,2020-03-09,,Customer Success Associate,P-02252 Customer Success Associate,P2,Client Success,President (Thomas Libretto),Customer Excellence,LOC-0003,IRELAND,IRELAND - LOC-0003
1990,6814572,2016-04-26,2016-05-02,2023-05-02,Principal Strategic Advisor,P-00219 Principal Strategic Advisor,P6,Solutions Consulting,President (Thomas Libretto),Customer Excellence,LOC-0025,CANADA,CANADA - LOC-0025
1991,7033976,2016-07-13,2016-07-18,,"Director, Technical Services","P-00230 Director, Technical Services",M5,Launch Success,President (Thomas Libretto),Customer Excellence,USA_HQ_2,UNITED STATES,UNITED STATES - USA_HQ_2
1992,18900074,2021-12-07,2021-12-06,2023-10-02,Customer Success Manager,P-01326 Customer Success Manager,P3,Customer Success,President (Thomas Libretto),Customer Excellence,LOCATION-3-71,UNITED STATES,UNITED STATES - LOCATION-3-71
1993,9568355,2018-05-16,2018-06-04,2024-01-04,"Director, Customer Success","P-01446 Director, Customer Strategy",M5,Customer Success,President (Thomas Libretto),Customer Excellence,USA_HQ_2,UNITED STATES,UNITED STATES - USA_HQ_2
1994,10504664,2018-11-27,2018-11-27,,"Manager, Technical Services","P-00407 Manager, Technical Services",M3,Technical Services,President (Thomas Libretto),Customer Excellence,USA_HQ_2,UNITED STATES,UNITED STATES - USA_HQ_2
1995,20344297,2022-03-14,2022-03-14,2025-08-27,Executive Assistant,P-00350 Executive Assistant (Position Vacate:05/30/2025),P3,Administrative,President (Thomas Libretto),Customer Excellence,USA_HQ_2,UNITED STATES,UNITED STATES - USA_HQ_2
1996,12206950,2019-10-23,2019-10-23,,Technical Services Specialist I,P-01608 Technical Services Specialist I,P1,Technical Services,President (Thomas Libretto),Customer Excellence,LOC-0031,IRELAND,IRELAND - LOC-0031
1997,9125482,2017-12-18,2017-12-18,2024-04-01,"Vice President, Portfolio Lead - Accenture","P-00315 Vice President, Portfolio Lead - Accenture (Position Vacate:03/31/2024)",EXEC,Executive Leadership,President (Thomas Libretto),Customer Excellence,California_Remote,UNITED STATES,UNITED STATES - California_Remote
1998,21649421,2022-06-06,2022-06-06,,Customer Success Associate,P-02151 Customer Success Associate,P2,Client Success,President (Thomas Libretto),Customer Excellence,Massachusetts_Remote,UNITED STATES,UNITED STATES - Massachusetts_Remote
1999,27216670,2023-11-01,2023-10-30,2025-04-07,Customer Success Manager,P-01326 Customer Success Manager (Position Vacate:04/04/2025),P3,Client Success,President (Thomas Libretto),Customer Excellence,USA_HQ_2,UNITED STATES,UNITED STATES - USA_HQ_2
2000,4788659,2014-08-20,2014-08-18,,"Associate Manager, Technical Services","P-00140 Associate Manager, Technical Services",M2,Technical Services,President (Thomas Libretto),Customer Excellence,LOC-0003,IRELAND,IRELAND - LOC-0003
2001,26500621,2023-06-20,2024-10-09,2025-04-14,Customer Success Associate,P-02471 Customer Success Associate (Position Vacate:04/11/2025),P2,Client Success,President (Thomas Libretto),Customer Excellence,LOC-0003,IRELAND,IRELAND - LOC-0003
2002,18705705,2021-11-23,2021-11-22,,Senior Technical Services Specialist,P-01465 Senior Technical Services Specialist,P3,Technical Services,President (Thomas Libretto),Customer Excellence,USA_HQ_2,UNITED STATES,UNITED STATES - USA_HQ_2
2003,8512836,2017-08-04,2017-08-07,,Principal Customer Success Manager,P-00292 Principal Customer Success Manager,P5,Client Success,President (Thomas Libretto),Customer Excellence,USA_HQ_2,UNITED STATES,UNITED STATES - USA_HQ_2
2004,18278900,2021-10-26,2021-10-26,,Launch Success Manager,P-01295 Launch Success Manager,P3,Launch Success,President (Thomas Libretto),Customer Excellence,USA_HQ_2,UNITED STATES,UNITED STATES - USA_HQ_2
2005,21227365,2022-05-02,2022-05-02,,Customer Success Manager,P-01704 Customer Success Manager,P3,Client Success,President (Thomas Libretto),Customer Excellence,Florida_Remote,UNITED STATES,UNITED STATES - Florida_Remote
2006,20256680,2022-03-07,2023-10-16,,Senior Technical Services Coordinator,P-02195 Senior Technical Services Coordinator,S4,Technical Services,President (Thomas Libretto),Customer Excellence,Massachusetts_Remote,UNITED STATES,UNITED STATES - Massachusetts_Remote
2007,21740699,2022-06-13,2022-06-13,,Launch Success Manager,P-01002 Launch Success Manager,P3,Launch Success,President (Thomas Libretto),Customer Excellence,LOCATION-3-104,UNITED STATES,UNITED STATES - LOCATION-3-104
2008,27912365,2024-03-04,2024-03-04,2024-11-25,Customer Success Specialist,P-02254 Customer Strategy Specialist (Position Vacate:11/22/2024),P1,Client Success,President (Thomas Libretto),Customer Excellence,USA_HQ_2,UNITED STATES,UNITED STATES - USA_HQ_2
2009,24997385,2023-01-30,2023-01-30,,Senior Customer Success Manager,P-01950 Senior Customer Success Manager,P4,Client Success,President (Thomas Libretto),Customer Excellence,LOC-0003,IRELAND,IRELAND - LOC-0003
